놀ㄹ,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2018-03-01,11110907,2224,2224번(성수동~강변역),8115,뚝도아리수정수센터수도박물관,99,"2,607",2018-04-03 12:31
2018-03-01,11110907,2224,2224번(성수동~강변역),12997,천주교성수동성당앞,357,"5,007",2018-04-03 12:31
2018-03-01,11110907,2224,2224번(성수동~강변역),8000300,성수1가1동새마을금고,178,"4,955",2018-04-03 12:31
2018-03-01,11110907,2224,2224번(성수동~강변역),8372,서울숲지구대앞,40,"4,275",2018-04-03 12:31
2018-03-01,11110907,2224,2224번(성수동~강변역),10822,뚝도시장구길,13,"3,069",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501941,중랑공영차고지(기점가상),77,3,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501803,중랑공영차고지삼거리,693,4,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501663,당너머,7,85,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501664,우디안아파트220동앞,"1,722",444,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501665,새솔초등학교입구,"3,054",154,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8502060,우디안아파트114동앞,345,60,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501662,중랑경찰서후문,455,145,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501573,새우개마을,266,28,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501060,신내차량사업소입구,"1,157",85,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),32631,동서울교회,141,57,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8001670,양원리,86,295,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8001831,양원역입구,"2,187","2,089",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),70053,경남아파트,"1,301","1,088",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),70054,망우금호어울림아파트,"1,191",436,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),15850,망우동고개,"1,075",955,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8002828,금란교회앞,"2,909",826,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),70855,삼용사입구,"3,162","1,551",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11741,용마공원입구,"7,013","2,026",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),70857,망우3동주민센터,"4,359","1,993",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11716,혜원여중고후문,"5,102",749,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11657,농협앞,756,"4,693",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11617,면목역,"1,067","12,833",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11553,면목복개천,880,"1,083",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11465,하나은행면목지점,"1,396","1,966",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11443,면목5동주민센터.중랑구치매지원센터,"2,894","1,514",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8502090,늘푸른근린공원,"1,512",302,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),72178,홈플러스면목동점,"1,553",618,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11535,면목두산아파트2차,617,"1,759",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),72180,사가정역,"4,160","3,278",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),75512,사가정시장,"1,961",517,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002422,면목동금호어울림아파트,713,"1,567",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002424,면목동대원칸타빌아파트,"1,107","1,670",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002426,용마폭포공원,627,"2,051",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002428,용마산역,"1,507","1,699",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002429,면목동,291,"1,047",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002431,용암사입구,306,"1,232",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002432,대원고교앞,371,"1,888",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9004324,중곡동종점,780,"1,286",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501497,중곡보건지소,"2,754","1,828",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501498,중곡우체국앞,481,408,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501183,중곡동성당앞,"2,683",536,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501184,국립서울병원앞,"1,422","1,253",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501185,중곡역,"1,969","1,868",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501186,용곡삼거리,"1,086",592,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002430,면목동,"1,065","1,049",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002427,용마산역,"2,418","1,198",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002425,용마폭포공원,760,"1,516",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),9002423,면목동금호어울림아파트,445,704,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),75510,용마산교차로,460,892,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),75511,사가정시장,410,"1,739",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),72135,사가정역,"3,334","1,279",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),72136,면목두산아파트2차,545,491,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),72137,홈플러스면목동점,430,805,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8502091,늘푸른근린공원,467,"2,178",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11452,장안시장.중랑구치매지원센터,"1,963","1,864",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),13778,하나은행면목지점,"3,066",714,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11557,면목복개천,821,"1,024",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11606,지하철7호선면목역,"17,068","2,222",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11654,농협앞,"1,434","1,966",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11709,혜원여중고후문,831,"4,102",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),70881,망우3동주민센터.면일초교,"2,800","6,350",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),70882,용마공원입구,"1,443","5,381",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),70883,삼용사입구,"1,131","2,366",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),11797,금란교회앞,632,"3,219",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8001833,망우동고개,820,"1,159",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),32666,망우동금호어울림아파트,621,745,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8001832,서울특별시북부병원,"1,741","1,619",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8001836,양원역입구,"2,550","1,202",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8001671,양원리,33,90,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),32670,동서울교회,31,594,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501607,신내역1번출구,50,762,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501574,신내능마을,64,473,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8002967,중랑경찰서후문,274,505,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8502061,우디안아파트114동앞,72,"1,291",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501666,새솔초등학교,59,"1,821",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501667,우디안아파트222동앞,609,"2,293",2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501668,우디안아파트220동앞,686,609,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),8501669,당너머,5,109,2018-04-03 12:31
2018-03-01,41110027,2227,2227번(중랑공영차고지~중곡역),32570,중랑공영차고지(가상),1,"1,261",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71180,북부운수차고지(가상),"1,649",697,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11552,방약국앞,"2,437",110,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71182,면남초등학교,"1,713",354,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71183,지하철7호선사가정역,"2,046",624,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11614,면목우체국.녹색병원,"3,342",669,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11610,면동초등학교,"1,795",762,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11599,면목본동주민센터.면목정보도서관,"1,262",972,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71187,지하철7호선면목역,"5,478","1,527",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11581,면목초등학교,777,"1,094",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9000577,지하철7호선상봉역,"8,254","2,170",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9002518,상봉1동주민센터,"1,062","3,192",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9034806,신내쌍용아파트,374,"1,047",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9002520,쌍용아파트신내테크노타운앞,"1,134","2,210",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9002522,엘지아파트앞,752,"1,516",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9002524,신현중학교,843,"2,865",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9002526,중랑구청,"2,920","5,242",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9005269,중랑구청사거리,"5,778","3,113",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9005267,성원아파트경남아너스빌앞,"2,661","1,688",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9005265,국민은행망우동지점,"1,545","2,809",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8003104,망우역.망우지구대,"7,240","1,596",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9000960,상봉터미널,"9,185","2,344",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71148,혜원여중고입구,"1,564","1,871",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71149,봉우재고개,"1,282","1,670",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71150,우림시장,"5,458","2,220",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11741,용마공원입구,"5,353","3,261",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),70857,망우3동주민센터,"6,217","5,794",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11718,서일대학교,"4,057","4,263",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11700,용마문화복지센터,"5,677","4,209",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9001671,중화중학교.다문화가족지원센터,"3,779","2,581",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9001670,면중초등학교,"3,553","2,699",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),75510,용마산교차로,"1,921","3,700",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),75511,사가정시장,665,"11,816",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72135,사가정역,"13,997","5,033",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72136,면목두산아파트2차,"2,173","1,117",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72137,홈플러스면목동점,"2,035","1,559",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72138,장안교앞,"3,157","5,044",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72139,장안2동주민센터,"8,363","5,936",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72140,배봉초등학교앞,"9,132","3,551",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72141,전농동SK아파트,"6,942","4,049",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72142,전농사거리,884,"2,544",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72539,서울시동부교육지원청.해성국제컨벤션고교,"3,867","4,809",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72540,서울시립대입구,"5,314","4,367",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72541,떡전교앞,"1,555","2,150",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8308,서울성심병원,540,"3,053",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8501270,청량리미주아파트.동대문세무서,143,"6,057",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8000781,청량리역환승센타,453,"24,382",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8002629,경동시장앞,"2,643","2,787",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71143,동대문중앙새마을금고,"1,630",540,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8145,현대코아,"2,058",385,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8001829,청량리역환승센터,"34,040","1,008",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8002143,서울성심병원,"2,752",990,2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72535,떡전교앞,"3,781","3,370",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72536,서울시립대학교앞,"4,517","5,487",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72537,전농로터리시장.동부교육지원청,"4,974","2,984",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72173,전농사거리,"4,478","5,414",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72174,전농동SK아파트,"4,419","6,291",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72175,배봉초등학교앞,"4,661","9,478",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72176,장안2동주민센터,"8,481","6,442",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72177,장안교은석초등학교,"5,258","2,043",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72178,홈플러스면목동점,"1,913","3,648",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11535,면목두산아파트2차,"2,678","6,112",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72180,사가정역,"10,068","13,466",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),75512,사가정시장,"10,984","2,070",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9001622,면중초등학교,"3,490","6,701",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),9034810,중화중학교,"2,618","4,222",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),8001321,용마문화복지센터,"5,516","8,767",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71130,서일대학교,"7,402","4,786",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),70881,망우3동주민센터.면일초교,"4,994","5,770",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),70882,용마공원입구,"2,633","4,821",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71131,우림시장,"2,452","4,169",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71132,봉우재고개,717,"1,187",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71133,혜원여중고입구,"1,417","1,016",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71134,상봉터미널입구,726,"2,922",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72675,상봉터미널,"3,423","8,215",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11675,망우역,891,"5,714",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72183,국민은행망우동지점,"4,970","3,225",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),72184,성원아파트경남아너스빌앞,"1,377","4,631",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11690,중랑구청,"5,077","7,212",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11652,신현중학교,"1,679","2,382",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11636,엘지아파트앞,"1,207","1,525",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11596,쌍용아파트신내테크노타운앞,"1,408","1,122",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),31832,신내쌍용아파트,"1,762","1,017",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),31833,상봉1동주민센터,"2,512","1,015",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71218,지하철7호선상봉역,"2,950","4,452",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11578,면목초등학교,530,"1,516",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71220,지하철7호선면목역,"2,040","2,157",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11595,면목본동주민센터.면목정보도서관,921,"1,161",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11605,면동초등학교,929,"1,452",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11611,면목우체국.녹색병원,348,"1,829",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71224,지하철7호선사가정역,965,"2,558",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71225,면목시장,388,"1,606",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),11560,면남초등학교,184,"1,737",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),71227,방약국앞,42,"1,289",2018-04-03 12:31
2018-03-01,11110077,2230,2230번(면목동~경동시장),7000060,중곡초등학교(가상),3,971,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11531,중곡초등학교,527,58,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11552,방약국앞,"1,110",64,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),71182,면남초등학교,656,287,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),71183,지하철7호선사가정역,652,413,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72135,사가정역,"8,066",283,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72136,면목두산아파트2차,663,292,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72137,홈플러스면목동점,934,795,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72138,장안교앞,300,"2,865",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72139,장안2동주민센터,665,"2,301",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73036,장안동현대아파트앞,267,"1,638",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11145,휘경여중고휘경주공아파트,"1,078","1,300",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11121,서울준법지원센터.동성빌라,295,562,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73039,동일스위트리버앞.휘봉고교,"1,098",287,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11144,휘경유수지견인차고지앞,800,115,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75538,휘봉초등학교,433,247,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75470,한국산업인력공단서울지역본부,"3,139",544,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75472,동부아동상담소,"2,143",593,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75473,장안삼성래미안2차아파트,"3,008","1,070",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75474,장안삼성래미안2차아파트.성복교회,"1,038",661,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75475,장안현대홈타운앞,"5,151","1,215",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75476,구민회관앞,"4,308",908,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75477,파라브아파트,"2,031","1,062",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75503,장한평,"10,442","11,252",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75479,장한평역,"31,488","6,545",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75480,북한연구소앞,"1,012","1,840",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73196,우리은행장안지점앞,"2,194","5,189",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11173,동경호텔앞,"2,518","8,503",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73198,경남호텔앞,"1,124","6,701",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73199,장안동삼성쉐르빌아파트,"2,797","10,417",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75486,장안사거리,"5,607","3,661",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75487,장안지구대,"3,286","1,697",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11093,촬영소사거리,"1,913","2,961",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73035,전곡시장앞,"3,980","2,721",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72140,배봉초등학교앞,"9,651","2,550",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72141,전농동SK아파트,"5,745","3,421",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72142,전농사거리,982,"2,037",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),10835,전농래미안크레시티아파트,"1,678","1,498",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75158,동대문중학교,"1,007",960,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75513,동대문구답십리도서관앞,"4,390","1,815",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75514,전농시장앞,"2,608","3,211",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8102,성바오로병원앞,727,"7,968",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),70069,청량리.청과물도매시장,"2,068","4,553",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),71190,제기동역.서울약령시,"1,405","2,828",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),70071,용두동사거리.한국의류시험연구원,909,"2,482",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),7769,신설동역,"1,021","3,759",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8000821,동묘앞,"1,794","2,642",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9100,동대문(흥인지문),"2,142","4,119",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72391,종로중부새마을금고,"2,045","2,749",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9035138,동대문역사문화공원,"8,657","4,402",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72609,동대문역사문화공원,742,"1,006",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9187,충무아트센터.스포츠센터.중부소방서,"3,928","3,248",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75421,신당동떡볶이타운.중구여성플라자,"3,523","2,185",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9003045,청구역,"10,375","2,974",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9003047,동화동,297,"4,266",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9035442,신당동삼성아파트,998,"6,595",2018-04-03 12:31
